packet_index;timestamp;length;direction;num_cells;ack
4378;1488999863.5621390;1514;-1;2;0
4380;1488999863.5621400;1514;-1;2;0
4381;1488999863.5621400;1514;-1;2;0
4383;1488999863.5621929;1514;-1;2;0
4384;1488999863.5621929;1514;-1;2;0
4386;1488999863.5621929;1514;-1;2;0
4387;1488999863.5621941;1514;-1;2;0
4389;1488999863.5621941;1514;-1;2;0
4390;1488999863.5652790;1514;-1;2;0
4392;1488999863.5652800;1514;-1;2;0
4393;1488999863.5652840;1514;-1;2;0
4395;1488999863.5759051;66;-1;0;1
4396;1488999863.5759189;1152;1;2;0
4397;1488999863.5763221;1514;-1;2;0
4398;1488999863.5763230;1514;-1;2;0
4399;1488999863.5763431;66;1;0;1
4400;1488999863.5783739;1514;-1;2;0
4401;1488999863.5784099;1514;-1;2;0
4403;1488999863.5784099;1514;-1;2;0
4404;1488999863.5800869;1514;-1;2;0
4406;1488999863.5801260;1514;-1;2;0
4407;1488999863.5801260;1514;-1;2;0
4409;1488999863.5801270;1514;-1;2;0
4410;1488999863.5801270;1514;-1;2;0
4412;1488999863.5801611;1514;-1;2;0
4413;1488999863.5805290;1514;-1;2;0
4415;1488999863.5805299;1514;-1;2;0
4416;1488999863.5805299;1514;-1;2;0
4418;1488999863.5815690;1514;-1;2;0
4419;1488999863.5816150;1514;-1;2;0
4421;1488999863.5816159;1514;-1;2;0
4422;1488999863.5850270;1514;-1;2;0
4424;1488999863.5851490;1514;-1;2;0
4425;1488999863.5852001;1514;-1;2;0
4427;1488999863.5886250;366;-1;0;0
4428;1488999863.6143391;1514;-1;2;0
4429;1488999863.6143589;1152;1;2;0
4430;1488999863.6143849;1514;-1;2;0
4431;1488999863.6148679;1514;-1;2;0
4432;1488999863.6148851;66;1;0;1
4433;1488999863.6149690;1514;-1;2;0
4434;1488999863.6150110;1514;-1;2;0
4436;1488999863.6154830;1514;-1;2;0
4437;1488999863.6156061;1514;-1;2;0
4438;1488999863.6156070;1514;-1;2;0
4439;1488999863.6156070;1514;-1;2;0
4440;1488999863.6156070;1514;-1;2;0
4442;1488999863.6156070;1514;-1;2;0
4443;1488999863.6156080;1514;-1;2;0
4445;1488999863.6156080;1514;-1;2;0
4447;1488999863.6156390;1514;-1;2;0
4449;1488999863.6164739;1514;-1;2;0
4451;1488999863.6165140;1514;-1;2;0
4452;1488999863.6169679;1514;-1;2;0
4454;1488999863.6171889;1514;-1;2;0
4455;1488999863.6172631;1514;-1;2;0
4457;1488999863.6172631;1514;-1;2;0
4458;1488999863.6172631;1514;-1;2;0
4460;1488999863.6172631;1514;-1;2;0
4461;1488999863.6172640;1514;-1;2;0
4463;1488999863.6174300;1514;-1;2;0
4464;1488999863.6175411;1514;1;2;0
4465;1488999863.6175959;1514;-1;2;0
4466;1488999863.6178811;1514;-1;2;0
4467;1488999863.6178899;66;1;0;1
4468;1488999863.6179349;1514;-1;2;0
4469;1488999863.6179380;1514;-1;2;0
4471;1488999863.6183290;1514;-1;2;0
4472;1488999863.6185260;1514;-1;2;0
4474;1488999863.6379740;1514;-1;2;0
4475;1488999863.6379750;1514;-1;2;0
4477;1488999863.6383710;1514;-1;2;0
4478;1488999863.6390030;1514;-1;2;0
4480;1488999863.6390100;1514;-1;2;0
4481;1488999863.6390109;1514;-1;2;0
4483;1488999863.6390150;1514;-1;2;0
4484;1488999863.6390150;1514;-1;2;0
4486;1488999863.6390960;1514;-1;2;0
4487;1488999863.6399591;1514;-1;2;0
4489;1488999863.6399660;1514;-1;2;0
4490;1488999863.6399670;1514;-1;2;0
4492;1488999863.6401601;1514;1;2;0
4493;1488999863.6435399;1514;-1;2;0
4494;1488999863.6435471;1514;-1;2;0
4495;1488999863.6435750;66;1;0;1
4496;1488999863.6435471;1514;-1;2;0
4497;1488999863.6441791;1514;-1;2;0
4499;1488999863.6442170;1514;-1;2;0
4500;1488999863.6462729;1514;-1;2;0
4502;1488999863.6462841;1514;-1;2;0
4503;1488999863.6465299;1514;-1;2;0
4505;1488999863.6471651;1514;-1;2;0
4506;1488999863.6476741;1514;-1;2;0
4508;1488999863.6476769;1514;-1;2;0
4509;1488999863.6502869;1514;-1;2;0
4510;1488999863.6503241;971;1;1;0
4511;1488999863.6503360;1514;-1;2;0
4512;1488999863.6503370;1514;-1;2;0
4513;1488999863.6503949;66;1;0;1
4514;1488999863.6503370;206;-1;0;0
4515;1488999863.6702459;1514;-1;2;0
4517;1488999863.6702540;1514;-1;2;0
4518;1488999863.6702549;1514;-1;2;0
4520;1488999863.6707590;1514;-1;2;0
4521;1488999863.6707649;1514;-1;2;0
4523;1488999863.6707649;1514;-1;2;0
4524;1488999863.6727021;1514;-1;2;0
4526;1488999863.6727099;1514;-1;2;0
4527;1488999863.6727099;1514;-1;2;0
4529;1488999863.6743331;1514;-1;2;0
4530;1488999863.6743331;1514;-1;2;0
4532;1488999863.6747770;1514;-1;2;0
4533;1488999863.6747839;1514;-1;2;0
4535;1488999863.6747839;1514;-1;2;0
4536;1488999863.6866629;66;-1;0;1
4537;1488999863.6866839;609;1;1;0
4538;1488999863.6896839;1514;-1;2;0
4539;1488999863.6902621;1514;-1;2;0
4540;1488999863.6902821;66;1;0;1
4541;1488999863.6902649;1514;-1;2;0
4542;1488999863.6979890;1514;-1;2;0
4544;1488999863.6979990;1514;-1;2;0
4545;1488999863.6980000;1514;-1;2;0
4547;1488999863.6984949;1514;-1;2;0
4548;1488999863.6984961;1514;-1;2;0
4550;1488999863.6984999;1514;-1;2;0
4551;1488999863.7001100;1514;-1;2;0
4553;1488999863.7001140;1514;-1;2;0
4554;1488999863.7021959;1514;-1;2;0
4556;1488999863.7022030;1514;-1;2;0
4557;1488999863.7022040;1514;-1;2;0
4559;1488999863.7031460;1514;-1;2;0
4560;1488999863.7031879;1514;-1;2;0
4562;1488999863.7031889;1514;-1;2;0
4563;1488999863.7056811;1048;-1;1;0
4565;1488999863.7190630;1514;-1;2;0
4566;1488999863.7191589;1514;-1;2;0
4568;1488999863.7258201;1514;-1;2;0
4569;1488999863.7258401;609;1;1;0
4570;1488999863.7258561;1514;-1;2;0
4571;1488999863.7258570;1514;-1;2;0
4572;1488999863.7258911;66;1;0;1
4573;1488999863.7262709;1514;-1;2;0
4574;1488999863.7264040;1514;-1;2;0
4576;1488999863.7264760;1514;-1;2;0
4577;1488999863.7264760;1514;-1;2;0
4579;1488999863.7264769;1514;-1;2;0
4580;1488999863.7265420;1514;-1;2;0
4582;1488999863.7273090;1514;-1;2;0
4583;1488999863.7274511;1514;-1;2;0
4585;1488999863.7274520;1514;-1;2;0
4586;1488999863.7282610;1514;-1;2;0
4588;1488999863.7283540;1514;-1;2;0
4589;1488999863.7315071;1514;-1;2;0
4591;1488999863.7315080;1514;-1;2;0
4592;1488999863.7315919;1514;-1;2;0
4594;1488999863.7412579;1201;-1;2;0
4595;1488999863.7474451;1514;-1;2;0
4597;1488999863.7474461;1514;-1;2;0
4598;1488999863.7530949;1514;-1;2;0
4600;1488999863.7531331;1514;-1;2;0
4601;1488999863.7531340;1514;-1;2;0
4603;1488999863.7535210;1514;-1;2;0
4604;1488999863.7535560;1514;-1;2;0
4606;1488999863.7536170;1514;-1;2;0
4607;1488999863.7539821;1514;-1;2;0
4609;1488999863.7540460;1514;-1;2;0
4610;1488999863.7540720;1514;-1;2;0
4612;1488999863.7541890;1514;1;2;0
4613;1488999863.7545540;1514;-1;2;0
4614;1488999863.7546010;1514;-1;2;0
4615;1488999863.7546120;66;1;0;1
4616;1488999863.7546020;1514;-1;2;0
4617;1488999863.7546670;1514;-1;2;0
4619;1488999863.7546670;1514;-1;2;0
4620;1488999863.7572310;1514;-1;2;0
4622;1488999863.7572751;1514;-1;2;0
4623;1488999863.7572761;1514;-1;2;0
4625;1488999863.7710800;1514;-1;2;0
4626;1488999863.7711070;247;1;0;0
4627;1488999863.7711220;1514;-1;2;0
4628;1488999863.7711220;1514;-1;2;0
4629;1488999863.7711480;66;1;0;1
4630;1488999863.7823861;1514;-1;2;0
4631;1488999863.7824271;1514;-1;2;0
4633;1488999863.7824271;1514;-1;2;0
4634;1488999863.7824280;1514;-1;2;0
4636;1488999863.7824719;1514;-1;2;0
4637;1488999863.7824719;1514;-1;2;0
4639;1488999863.7843931;1514;-1;2;0
4640;1488999863.7843969;1514;-1;2;0
4642;1488999863.7848461;1410;-1;2;0
4643;1488999863.8054790;1514;-1;2;0
4645;1488999863.8055210;1514;-1;2;0
4646;1488999863.8106029;1514;-1;2;0
4648;1488999863.8106110;1514;-1;2;0
4649;1488999863.8106120;1514;-1;2;0
4651;1488999863.8291390;1514;-1;2;0
4652;1488999863.8356760;1514;-1;2;0
4654;1488999863.8359931;1514;-1;2;0
4655;1488999863.8359940;1514;-1;2;0
4657;1488999863.8359940;1514;-1;2;0
4658;1488999863.8359940;1514;-1;2;0
4660;1488999863.8360040;1514;-1;2;0
4661;1488999863.8360040;1514;-1;2;0
4663;1488999863.8360040;1514;-1;2;0
4664;1488999863.8360040;1514;-1;2;0
4666;1488999863.8360100;1514;-1;2;0
4667;1488999863.8360100;1514;-1;2;0
4668;1488999863.8360100;1514;-1;2;0
4669;1488999863.8360109;1514;-1;2;0
4672;1488999863.8362491;609;1;1;0
4673;1488999863.8367989;1514;-1;2;0
4674;1488999863.8368280;1514;-1;2;0
4675;1488999863.8368380;66;1;0;1
4676;1488999863.8368981;1514;-1;2;0
4677;1488999863.8368981;1514;-1;2;0
4679;1488999863.8368981;1514;-1;2;0
4680;1488999863.8369510;1514;-1;2;0
4682;1488999863.8369520;1514;-1;2;0
4683;1488999863.8369520;1514;-1;2;0
4685;1488999863.8369520;1514;-1;2;0
4686;1488999863.8378429;1514;-1;2;0
4688;1488999863.8378839;1514;-1;2;0
4689;1488999863.8379850;1514;1;2;0
4690;1488999863.8408520;1410;-1;2;0
4691;1488999863.8528509;1514;-1;2;0
4692;1488999863.8528740;66;1;0;1
4693;1488999863.8528550;1514;-1;2;0
4694;1488999863.8619580;1514;-1;2;0
4696;1488999863.8619580;1514;-1;2;0
4697;1488999863.8619630;1514;-1;2;0
4699;1488999863.8639920;1514;-1;2;0
4700;1488999863.8640151;1514;-1;2;0
4702;1488999863.8640151;1514;-1;2;0
4703;1488999863.8654740;1514;-1;2;0
4705;1488999863.8655059;1514;-1;2;0
4706;1488999863.8655059;1514;-1;2;0
4708;1488999863.8741930;66;-1;0;1
4709;1488999863.8742111;247;1;0;0
4710;1488999863.8769679;1514;-1;2;0
4711;1488999863.8769760;1514;-1;2;0
4712;1488999863.8769989;66;1;0;1
4713;1488999863.8769760;1514;-1;2;0
4714;1488999863.8886981;644;-1;1;0
4716;1488999863.8887050;1514;-1;2;0
4717;1488999863.8887060;1514;-1;2;0
4719;1488999863.8896930;1514;-1;2;0
4720;1488999863.8896990;1514;-1;2;0
4722;1488999863.8896990;1514;-1;2;0
4723;1488999863.8912001;1514;-1;2;0
4725;1488999863.8912430;1514;-1;2;0
4726;1488999863.9120860;1514;-1;2;0
4727;1488999863.9121139;609;1;1;0
4728;1488999863.9120941;1514;-1;2;0
4729;1488999863.9120941;1514;-1;2;0
4730;1488999863.9121349;66;1;0;1
4731;1488999863.9163339;1514;-1;2;0
4732;1488999863.9163339;1514;-1;2;0
4734;1488999863.9163761;1514;-1;2;0
4735;1488999863.9163761;1514;-1;2;0
4737;1488999863.9163761;1514;-1;2;0
4738;1488999863.9163771;1514;-1;2;0
4739;1488999863.9163771;1514;-1;2;0
4741;1488999863.9167280;1514;-1;2;0
4743;1488999863.9167991;1514;-1;2;0
4744;1488999863.9167991;1514;-1;2;0
4746;1488999863.9182439;1514;-1;2;0
4747;1488999863.9182479;1514;-1;2;0
4749;1488999863.9249761;1512;-1;2;0
4750;1488999863.9356840;1514;-1;2;0
4752;1488999863.9356871;1514;-1;2;0
4753;1488999863.9596820;1514;-1;2;0
4754;1488999863.9597039;609;1;1;0
4755;1488999863.9692841;1514;-1;2;0
4756;1488999863.9693410;1514;-1;2;0
4757;1488999863.9693511;66;1;0;1
4758;1488999863.9693420;1514;-1;2;0
4759;1488999863.9698520;1514;-1;2;0
4761;1488999863.9699540;1514;-1;2;0
4762;1488999863.9699550;1514;-1;2;0
4764;1488999863.9699590;1514;-1;2;0
4765;1488999863.9699590;1514;-1;2;0
4767;1488999863.9701810;1514;-1;2;0
4768;1488999863.9702640;1514;-1;2;0
4770;1488999863.9703310;1514;-1;2;0
4771;1488999863.9712470;1514;-1;2;0
4773;1488999863.9713271;1514;-1;2;0
4774;1488999863.9713271;1514;-1;2;0
4776;1488999863.9721320;470;-1;0;0
4777;1488999863.9927750;1514;-1;2;0
4779;1488999863.9927781;1514;-1;2;0
4780;1488999864.0189610;1514;-1;2;0
4781;1488999864.0189800;609;1;1;0
4782;1488999864.0189960;1514;-1;2;0
4783;1488999864.0189960;1514;-1;2;0
4784;1488999864.0190229;66;1;0;1
4785;1488999864.0292511;1166;-1;2;0
4786;1488999864.0488789;1514;-1;2;0
4788;1488999864.0488820;1514;-1;2;0
4789;1488999864.0510671;1514;-1;2;0
4791;1488999864.0510969;1514;-1;2;0
4792;1488999864.0510981;1514;-1;2;0
4794;1488999864.0770900;1514;-1;2;0
4795;1488999864.0771220;609;1;1;0
4796;1488999864.0771000;1514;-1;2;0
4797;1488999864.0771000;1514;-1;2;0
4798;1488999864.0771389;66;1;0;1
4799;1488999864.0840111;992;-1;1;0
4800;1488999864.1192820;1514;-1;2;0
4802;1488999864.1192880;1514;-1;2;0
4803;1488999864.1192880;1514;-1;2;0
4805;1488999864.1194551;609;1;1;0
4806;1488999864.1197100;1514;-1;2;0
4807;1488999864.1197369;1514;-1;2;0
4808;1488999864.1197450;66;1;0;1
4809;1488999864.1434460;1514;-1;2;0
4810;1488999864.1434619;1514;-1;2;0
4812;1488999864.1434619;1514;-1;2;0
4813;1488999864.1549530;449;-1;0;0
4815;1488999864.1806850;1514;-1;2;0
4816;1488999864.1807151;1152;1;2;0
4817;1488999864.1806891;1514;-1;2;0
4818;1488999864.1905911;1340;-1;2;0
4819;1488999864.1906109;66;1;0;1
4820;1488999864.2038169;1514;-1;2;0
4821;1488999864.2038410;1514;-1;2;0
4823;1488999864.2299540;1340;-1;2;0
4824;1488999864.2309849;1514;-1;2;0
4826;1488999864.2310081;1514;-1;2;0
4827;1488999864.2349949;1514;-1;2;0
4829;1488999864.2350390;1514;-1;2;0
4830;1488999864.2350390;1514;-1;2;0
4832;1488999864.2351601;609;1;1;0
4833;1488999864.2586060;1514;-1;2;0
4834;1488999864.2586150;1514;-1;2;0
4835;1488999864.2586429;66;1;0;1
4836;1488999864.2586150;1514;-1;2;0
4837;1488999864.2610450;1514;-1;2;0
4839;1488999864.2610719;1514;-1;2;0
4840;1488999864.2610731;1514;-1;2;0
4842;1488999864.2667980;818;-1;1;0
4843;1488999864.2822709;1514;-1;2;0
4844;1488999864.2822969;1152;1;2;0
4845;1488999864.2822750;1514;-1;2;0
4846;1488999864.2878220;1514;-1;2;0
4847;1488999864.2878361;66;1;0;1
4848;1488999864.2878671;1514;-1;2;0
4849;1488999864.2878671;1514;-1;2;0
4851;1488999864.3087361;1514;-1;2;0
4852;1488999864.3092630;1514;-1;2;0
4854;1488999864.3092821;1514;-1;2;0
4855;1488999864.3176811;449;-1;0;0
4857;1488999864.3756909;1514;-1;2;0
4858;1488999864.3756990;1514;-1;2;0
4860;1488999864.3757000;797;-1;1;0
4861;1488999864.3806360;1514;-1;2;0
4863;1488999864.3806450;1514;-1;2;0
4864;1488999864.3806450;1514;-1;2;0
4866;1488999864.3813529;1514;-1;2;0
4867;1488999864.3813980;1514;-1;2;0
4869;1488999864.3815229;1514;-1;2;0
4870;1488999864.3832450;1514;-1;2;0
4872;1488999864.3832459;1514;-1;2;0
4873;1488999864.3832459;1514;-1;2;0
4875;1488999864.3841290;1514;-1;2;0
4876;1488999864.3841319;1514;-1;2;0
4878;1488999864.3857830;1514;-1;2;0
4879;1488999864.3858261;1514;-1;2;0
4881;1488999864.3858261;1514;-1;2;0
4882;1488999864.3859830;1514;-1;2;0
4884;1488999864.3860350;1514;-1;2;0
4885;1488999864.3860350;1514;-1;2;0
4887;1488999864.3860350;1514;-1;2;0
4888;1488999864.3870380;1514;-1;2;0
4890;1488999864.3870561;1514;-1;2;0
4891;1488999864.4009321;1514;-1;2;0
4893;1488999864.4009640;1514;-1;2;0
4894;1488999864.4009650;1514;-1;2;0
4896;1488999864.4011731;609;1;1;0
4897;1488999864.4013920;1514;-1;2;0
4898;1488999864.4013920;1514;-1;2;0
4899;1488999864.4014070;66;1;0;1
4900;1488999864.4014289;1514;-1;2;0
4901;1488999864.4014289;1514;-1;2;0
4903;1488999864.4014289;1514;-1;2;0
4904;1488999864.4049180;1514;-1;2;0
4906;1488999864.4049549;1514;-1;2;0
4907;1488999864.4049549;1514;-1;2;0
4909;1488999864.4074359;1514;-1;2;0
4910;1488999864.4075060;1514;-1;2;0
4912;1488999864.4075730;1514;-1;2;0
4913;1488999864.4160039;874;-1;1;0
4915;1488999864.4320309;1514;-1;2;0
4916;1488999864.4320340;1514;-1;2;0
4918;1488999864.4330540;1514;-1;2;0
4919;1488999864.4330800;1514;-1;2;0
4921;1488999864.4330800;1514;-1;2;0
4922;1488999864.4346030;1514;-1;2;0
4924;1488999864.4346449;1514;-1;2;0
4925;1488999864.4346449;1514;-1;2;0
4927;1488999864.4418700;1514;-1;2;0
4928;1488999864.4418850;1152;1;2;0
4929;1488999864.4419160;1514;-1;2;0
4930;1488999864.4422691;1514;-1;2;0
4931;1488999864.4422791;66;1;0;1
4932;1488999864.4511919;275;-1;0;0
4933;1488999864.4620969;1514;-1;2;0
4935;1488999864.4624870;1514;-1;2;0
4936;1488999864.4636209;1514;-1;2;0
4938;1488999864.4636300;1514;-1;2;0
4939;1488999864.4636300;1514;-1;2;0
4941;1488999864.4677200;1514;-1;2;0
4942;1488999864.4677300;1514;-1;2;0
4944;1488999864.4677300;1514;-1;2;0
4945;1488999864.4677310;1514;-1;2;0
4947;1488999864.4677310;1514;-1;2;0
4948;1488999864.4677839;1514;-1;2;0
4950;1488999864.4682031;1514;-1;2;0
4951;1488999864.4682369;1514;-1;2;0
4953;1488999864.4682381;1514;-1;2;0
4954;1488999864.4875529;1514;-1;2;0
4955;1488999864.4875989;609;1;1;0
4956;1488999864.4875560;1514;-1;2;0
4957;1488999864.4876211;1514;-1;2;0
4958;1488999864.4876840;66;1;0;1
4959;1488999864.4876211;1514;-1;2;0
4960;1488999864.4876211;1514;-1;2;0
4962;1488999864.4876220;1514;-1;2;0
4963;1488999864.4941649;1514;-1;2;0
4965;1488999864.4941690;1514;-1;2;0
4966;1488999864.4971809;1027;-1;1;0
4968;1488999864.5107169;1514;-1;2;0
4969;1488999864.5107200;1514;-1;2;0
4971;1488999864.5133791;1514;-1;2;0
4972;1488999864.5133870;1514;-1;2;0
4974;1488999864.5133870;1514;-1;2;0
4975;1488999864.5139070;1514;-1;2;0
4977;1488999864.5139070;1514;-1;2;0
4978;1488999864.5139101;1514;-1;2;0
4980;1488999864.5213110;1514;-1;2;0
4981;1488999864.5213370;1514;-1;2;0
4983;1488999864.5213370;1514;-1;2;0
4984;1488999864.5213370;1514;-1;2;0
4985;1488999864.5213370;1514;-1;2;0
4986;1488999864.5213380;1514;-1;2;0
4989;1488999864.5217199;1514;-1;2;0
4990;1488999864.5217559;1514;-1;2;0
4992;1488999864.5325820;1375;-1;2;0
4993;1488999864.5326049;1152;1;2;0
4994;1488999864.5351470;1514;-1;2;0
4995;1488999864.5351501;1514;-1;2;0
4996;1488999864.5351701;66;1;0;1
4997;1488999864.5408750;1514;-1;2;0
4998;1488999864.5409269;1514;-1;2;0
5000;1488999864.5409269;1514;-1;2;0
5001;1488999864.5409269;1514;-1;2;0
5003;1488999864.5409319;1514;-1;2;0
5004;1488999864.5409319;1514;-1;2;0
5006;1488999864.5494750;1514;-1;2;0
5007;1488999864.5499749;1514;-1;2;0
5009;1488999864.5500691;1514;-1;2;0
5010;1488999864.5500691;1514;-1;2;0
5012;1488999864.5500720;1514;-1;2;0
5013;1488999864.5501881;1514;1;2;0
5014;1488999864.5505581;1514;-1;2;0
5015;1488999864.5596261;1514;-1;2;0
5016;1488999864.5596499;66;1;0;1
5017;1488999864.5596349;1514;-1;2;0
5018;1488999864.5596349;1514;-1;2;0
5020;1488999864.5674670;1514;-1;2;0
5021;1488999864.5674789;1514;-1;2;0
5023;1488999864.5674801;1514;-1;2;0
5024;1488999864.5678051;1514;-1;2;0
5026;1488999864.5678649;1514;-1;2;0
5027;1488999864.5678661;1514;-1;2;0
5029;1488999864.5682180;122;-1;0;0
5030;1488999864.5682349;247;1;0;0
5031;1488999864.5755889;1514;-1;2;0
5032;1488999864.5756121;1514;-1;2;0
5033;1488999864.5756190;66;1;0;1
5034;1488999864.5756121;1514;-1;2;0
5035;1488999864.5756121;1514;-1;2;0
5037;1488999864.5756531;1514;-1;2;0
5038;1488999864.5756531;1514;-1;2;0
5039;1488999864.5756531;1514;-1;2;0
5041;1488999864.5904880;1514;-1;2;0
5043;1488999864.5960021;1514;-1;2;0
5044;1488999864.5960269;1514;-1;2;0
5046;1488999864.5960269;1514;-1;2;0
5047;1488999864.5961070;1514;-1;2;0
5049;1488999864.5961080;1514;-1;2;0
5050;1488999864.5961080;1514;-1;2;0
5052;1488999864.5961080;1514;-1;2;0
5053;1488999864.5961080;1514;-1;2;0
5055;1488999864.6020191;1514;-1;2;0
5056;1488999864.6020501;1514;-1;2;0
5058;1488999864.6020501;1514;-1;2;0
5059;1488999864.6025259;1514;-1;2;0
5061;1488999864.6025889;1514;-1;2;0
5062;1488999864.6025901;1514;-1;2;0
5064;1488999864.6026211;1514;-1;2;0
5065;1488999864.6027901;1514;1;2;0
5066;1488999864.6034679;93;-1;0;0
5067;1488999864.6034830;247;1;0;0
5068;1488999864.6188769;1514;-1;2;0
5069;1488999864.6194439;1514;-1;2;0
5070;1488999864.6194539;66;1;0;1
5071;1488999864.6204469;1514;-1;2;0
5072;1488999864.6204810;1514;-1;2;0
5074;1488999864.6205671;1514;-1;2;0
5075;1488999864.6205671;1514;-1;2;0
5077;1488999864.6205671;1514;-1;2;0
5078;1488999864.6220059;1514;-1;2;0
5080;1488999864.6220720;1514;-1;2;0
5081;1488999864.6224711;1514;-1;2;0
5083;1488999864.6286860;1514;-1;2;0
5084;1488999864.6287251;1514;-1;2;0
5086;1488999864.6287251;1514;-1;2;0
5087;1488999864.6297450;1514;-1;2;0
5089;1488999864.6297870;1514;-1;2;0
5090;1488999864.6297879;1514;-1;2;0
5092;1488999864.6385560;861;-1;1;0
5093;1488999864.6385779;609;1;1;0
5094;1488999864.6427181;1514;-1;2;0
5095;1488999864.6430640;1514;-1;2;0
5096;1488999864.6430740;66;1;0;1
5097;1488999864.6468260;1514;-1;2;0
5098;1488999864.6468630;1514;-1;2;0
5100;1488999864.6468630;1514;-1;2;0
5101;1488999864.6478050;1514;-1;2;0
5103;1488999864.6478729;1514;-1;2;0
5104;1488999864.6478729;1514;-1;2;0
5106;1488999864.6483150;1514;-1;2;0
5107;1488999864.6483760;1514;-1;2;0
5109;1488999864.6484029;1514;-1;2;0
5110;1488999864.6508789;1514;-1;2;0
5112;1488999864.6508861;1514;-1;2;0
5113;1488999864.6508870;1514;-1;2;0
5115;1488999864.6514111;1514;-1;2;0
5116;1488999864.6514139;1514;-1;2;0
5118;1488999864.6567900;1514;-1;2;0
5119;1488999864.6567969;1514;-1;2;0
5121;1488999864.6567969;1514;-1;2;0
5122;1488999864.6664751;1514;-1;2;0
5124;1488999864.6664851;1514;-1;2;0
5125;1488999864.6664851;1514;-1;2;0
5127;1488999864.6741021;1027;-1;1;0
5128;1488999864.6741531;609;1;1;0
5129;1488999864.6741059;1514;-1;2;0
5130;1488999864.6741719;1514;-1;2;0
5131;1488999864.6742351;66;1;0;1
5132;1488999864.6741719;1514;-1;2;0
5133;1488999864.6741719;1514;-1;2;0
5135;1488999864.6742451;1514;-1;2;0
5136;1488999864.6891029;1514;-1;2;0
5138;1488999864.6891091;1514;-1;2;0
5139;1488999864.6898830;1514;-1;2;0
5141;1488999864.7054191;1514;-1;2;0
5142;1488999864.7054300;1514;-1;2;0
5144;1488999864.7054310;1514;-1;2;0
5145;1488999864.7054310;1514;-1;2;0
5147;1488999864.7060139;1514;-1;2;0
5148;1488999864.7060161;1514;-1;2;0
5150;1488999864.7063811;1514;-1;2;0
5151;1488999864.7064331;1514;-1;2;0
5153;1488999864.7079079;1514;-1;2;0
5154;1488999864.7079480;1514;-1;2;0
5156;1488999864.7079480;1514;-1;2;0
5157;1488999864.7085509;1514;-1;2;0
5159;1488999864.7086539;1514;-1;2;0
5160;1488999864.7086539;1514;-1;2;0
5162;1488999864.7086551;1514;-1;2;0
5163;1488999864.7086551;1514;-1;2;0
5165;1488999864.7086551;1514;-1;2;0
5166;1488999864.7086611;1514;-1;2;0
5168;1488999864.7086611;1514;-1;2;0
5169;1488999864.7086611;1514;-1;2;0
5171;1488999864.7109001;136;-1;0;0
5172;1488999864.7109179;1152;1;2;0
5173;1488999864.7131000;1514;-1;2;0
5174;1488999864.7132220;1514;-1;2;0
5175;1488999864.7132349;66;1;0;1
5176;1488999864.7295511;1514;-1;2;0
5177;1488999864.7295539;1514;-1;2;0
5179;1488999864.7296281;1514;-1;2;0
5180;1488999864.7300830;1514;-1;2;0
5182;1488999864.7302041;1514;-1;2;0
5183;1488999864.7302511;1514;-1;2;0
5185;1488999864.7311561;1514;-1;2;0
5186;1488999864.7312629;1514;-1;2;0
5188;1488999864.7313180;1514;-1;2;0
5189;1488999864.7470090;818;-1;1;0
5190;1488999864.7470441;609;1;1;0
5191;1488999864.7536631;1514;-1;2;0
5192;1488999864.7537119;1514;-1;2;0
5193;1488999864.7537241;66;1;0;1
5194;1488999864.7566321;1514;-1;2;0
5195;1488999864.7572391;1514;-1;2;0
5197;1488999864.7572391;1514;-1;2;0
5198;1488999864.7777090;1514;-1;2;0
5200;1488999864.7777519;1514;-1;2;0
5201;1488999864.7777519;1514;-1;2;0
5203;1488999864.7818401;992;-1;1;0
5204;1488999864.7818611;609;1;1;0
5205;1488999864.8014879;1514;-1;2;0
5206;1488999864.8177140;703;-1;1;0
5207;1488999864.8177471;66;1;0;1
5208;1488999864.8219531;609;1;1;0
5209;1488999864.8949280;66;-1;0;1
5210;1488999864.8949480;609;1;1;0
5212;1488999865.0682621;609;-1;1;0
5213;1488999865.1075881;66;1;0;1
5214;1488999865.2670090;609;1;1;0
5215;1488999865.3026760;66;-1;0;1
5216;1488999865.4149411;1514;-1;2;0
5217;1488999865.4149730;66;1;0;1
5218;1488999865.4149499;1514;-1;2;0
5220;1488999865.4149499;797;-1;1;0
5222;1488999865.4155171;1514;-1;2;0
5224;1488999865.4155200;1514;-1;2;0
5226;1488999865.4174931;1514;-1;2;0
5228;1488999865.4175730;1514;-1;2;0
5230;1488999865.4176190;609;1;1;0
5231;1488999865.4181530;1514;-1;2;0
5232;1488999865.4433179;1514;-1;2;0
5233;1488999865.4433479;66;1;0;1
5234;1488999865.4433639;1514;-1;2;0
5235;1488999865.4506140;355;-1;0;0
5237;1488999865.4545240;66;-1;0;1
5238;1488999865.5340581;609;1;1;0
5239;1488999865.5539269;1514;1;2;0
5241;1488999865.5711639;218;1;0;0
5242;1488999865.5726790;1123;-1;2;0
5243;1488999865.6064911;66;-1;0;1
5244;1488999865.6115861;66;1;0;1
5245;1488999865.8280540;609;-1;1;0
5247;1488999865.8983581;609;1;1;0
5248;1488999865.9174330;609;-1;1;0
5249;1488999865.9174500;66;1;0;1
5250;1488999865.9570160;1514;-1;2;0
5252;1488999865.9575980;1514;-1;2;0
5254;1488999865.9576311;797;-1;1;0
